"Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"ETS-RC-8","generally","nói chung","adverb","/ˈdʒenrəli/","The product is generally well-received by customers.","Sản phẩm thường được khách hàng đón nhận tốt."
"ETS-RC-8","admission","sự cho vào; tiền vào cửa; sự thừa nhận","noun","/ədˈmɪʃən/","Admission to the museum is free on Sundays.","Vào cửa bảo tàng miễn phí vào Chủ nhật."
"ETS-RC-8","formula","công thức, phương pháp","noun","/ˈfɔːrmjələ/","The company developed a new formula for eco-friendly paint.","Công ty đã phát triển một công thức mới cho loại sơn thân thiện môi trường."
"ETS-RC-8","compound","hợp chất; sự kết hợp","noun","/ˈkɑːmpaʊnd/","Water is a chemical compound made of hydrogen and oxygen.","Nước là một hợp chất hóa học gồm hydro và oxy."
"ETS-RC-8","pharmaceutical","thuộc về dược phẩm","adj","/ˌfɑːrməˈsuːtɪkl/","The company specializes in pharmaceutical products.","Công ty chuyên về các sản phẩm dược phẩm."
"ETS-RC-8","accounting","ngành kế toán","noun","/əˈkaʊntɪŋ/","She works in the accounting department of a large firm.","Cô ấy làm việc ở phòng kế toán của một công ty lớn."
"ETS-RC-8","assistance","sự giúp đỡ, hỗ trợ","noun","/əˈsɪstəns/","Thank you for your assistance during the event.","Cảm ơn sự hỗ trợ của bạn trong suốt sự kiện."
"ETS-RC-8","administrative","thuộc về hành chính, quản trị","adj","/ədˈmɪnɪstreɪtɪv/","She handles administrative tasks for the department.","Cô ấy phụ trách các công việc hành chính cho bộ phận."
"ETS-RC-8","similarly","tương tự","adverb","/ˈsɪmələrli/","The first store reduced its prices; similarly, the second store offered discounts.","Cửa hàng thứ nhất giảm giá; tương tự, cửa hàng thứ hai cũng giảm giá."
"ETS-RC-8","competent","có năng lực","adj","/ˈkɑːmpɪtənt/","She is highly competent in managing large projects.","Cô ấy rất có năng lực trong việc quản lý các dự án lớn."
"ETS-RC-8","accountant","nhân viên kế toán","noun","/əˈkaʊntənt/","The accountant prepared the company’s annual financial report.","Nhân viên kế toán đã chuẩn bị báo cáo tài chính hàng năm của công ty."
"ETS-RC-8","debt","khoản nợ","noun","/det/","The company is working hard to pay off its debt.","Công ty đang nỗ lực trả hết khoản nợ."
"ETS-RC-8","business","doanh nghiệp, công việc kinh doanh","noun","/ˈbɪznəs/","She started her own business selling handmade jewelry.","Cô ấy bắt đầu kinh doanh bán đồ trang sức thủ công."
"ETS-RC-8","investment","khoản đầu tư","noun","/ɪnˈvestmənt/","Real estate is considered a safe investment.","Bất động sản được coi là khoản đầu tư an toàn."
"ETS-RC-8","relocation","sự di dời, chuyển địa điểm","noun","/ˌriːloʊˈkeɪʃən/","The company is planning the relocation of its headquarters.","Công ty đang lên kế hoạch di dời trụ sở chính."
"ETS-RC-8","commitment","sự cam kết, tận tâm","noun","/kəˈmɪtmənt/","Our company has a strong commitment to customer satisfaction.","Công ty chúng tôi có cam kết mạnh mẽ về sự hài lòng của khách hàng."
"ETS-RC-8","stakeholder","bên liên quan","noun","/ˈsteɪkˌhoʊldər/","Stakeholders were invited to the annual general meeting.","Các bên liên quan được mời tham dự cuộc họp thường niên."
"ETS-RC-8","inspection","sự kiểm tra","noun","/ɪnˈspekʃən/","The building passed the safety inspection.","Tòa nhà đã vượt qua cuộc kiểm tra an toàn."
"ETS-RC-8","voluntary","tự nguyện","adj","/ˈvɑːlənteri/","Participation in the program is completely voluntary.","Việc tham gia chương trình hoàn toàn tự nguyện."
"ETS-RC-8","primary","chính, chủ yếu","adj","/ˈpraɪmeri/","The primary goal of the campaign is to increase brand awareness.","Mục tiêu chính của chiến dịch là nâng cao nhận diện thương hiệu."
"ETS-RC-8","occasional","thỉnh thoảng, không thường xuyên","adj","/əˈkeɪʒənl/","We have occasional meetings to review progress.","Chúng tôi có các cuộc họp thỉnh thoảng để xem xét tiến độ."
"ETS-RC-8","strategic","thuộc chiến lược","adj","/strəˈtiːdʒɪk/","We need a strategic plan to expand into new markets.","Chúng ta cần một kế hoạch chiến lược để mở rộng sang thị trường mới."
"ETS-RC-8","supplement","phần bổ sung","noun","/ˈsʌplɪmənt/","The book includes a supplement with additional exercises.","Cuốn sách bao gồm phần bổ sung với các bài tập thêm."
"ETS-RC-8","discontinued","ngừng sản xuất","adj","/ˌdɪskənˈtɪnjud/","The discontinued model is no longer available in stores.","Mẫu đã ngừng sản xuất không còn bán tại các cửa hàng."
"ETS-RC-8","special offer","ưu đãi đặc biệt","noun","/ˈspeʃl ˈɔːfər/","The store is running a special offer on electronics this week.","Cửa hàng đang có ưu đãi đặc biệt cho đồ điện tử tuần này."
"ETS-RC-8","spacious","rộng rãi, thoáng đãng","adj","/ˈspeɪʃəs/","The apartment is bright and spacious with large windows.","Căn hộ sáng sủa và rộng rãi với những cửa sổ lớn."
"ETS-RC-8","overlook","bỏ qua hoặc không nhận thấy; có tầm nhìn ra","verb","/ˌoʊvərˈlʊk/","The manager promised not to overlook the team’s achievements.","Quản lý hứa sẽ không bỏ qua thành tích của nhóm."
"ETS-RC-8","retreat","nơi nghỉ dưỡng hoặc rút lui","noun","/rɪˈtriːt/","They went on a weekend retreat in the mountains.","Họ đã đi nghỉ dưỡng cuối tuần trên núi."
"ETS-RC-8","gemstone","đá quý","noun","/ˈdʒemstoʊn/","The ring is set with a rare gemstone.","Chiếc nhẫn được gắn một viên đá quý hiếm."
"ETS-RC-8","give away","tặng miễn phí; tiết lộ bí mật","verb","/ˌɡɪv əˈweɪ/","The store will give away free samples to customers.","Cửa hàng sẽ tặng mẫu miễn phí cho khách hàng."
"ETS-RC-8","enhancement","sự cải thiện, nâng cao","noun","/ɪnˈhæns.mənt/","The software update includes several performance enhancements.","Bản cập nhật phần mềm bao gồm một số cải thiện hiệu suất."
"ETS-RC-8","utility rate","giá dịch vụ tiện ích","noun","/juːˈtɪləti reɪt/","The city announced an increase in utility rates starting next month.","Thành phố thông báo tăng giá dịch vụ tiện ích bắt đầu từ tháng tới."
"ETS-RC-8","advisory board","hội đồng cố vấn","noun","/ədˈvaɪzəri bɔːrd/","The advisory board meets quarterly to review company strategy.","Hội đồng cố vấn họp hàng quý để xem xét chiến lược công ty."
"ETS-RC-8","leasing","việc cho thuê tài sản","noun","/ˈliːsɪŋ/","The company specializes in car leasing services.","Công ty chuyên về dịch vụ cho thuê ô tô."
"ETS-RC-8","adjournment","sự hoãn lại, tạm ngừng cuộc họp, phiên tòa","noun","/əˈdʒɜːrn.mənt/","The meeting was called to an early adjournment due to bad weather.","Cuộc họp bị hoãn sớm do thời tiết xấu."
"ETS-RC-8","prerequisite","điều kiện tiên quyết","noun","/ˌpriːˈrek.wɪ.zɪt/","A degree in engineering is a prerequisite for this position.","Bằng kỹ sư là điều kiện tiên quyết cho vị trí này."
"ETS-RC-8","mandatory","bắt buộc","adj","/ˈmændətɔːri/","Wearing safety helmets is mandatory on the construction site.","Đeo mũ bảo hộ là bắt buộc tại công trường xây dựng."
"ETS-RC-8","safety equipment","thiết bị an toàn","noun","/ˈseɪfti ɪˌkwɪpmənt/","All workers must use the provided safety equipment.","Tất cả công nhân phải sử dụng thiết bị an toàn được cung cấp."
"ETS-RC-8","personnel","nhân sự, cán bộ","noun","/ˌpɜːrsəˈnel/","All company personnel must attend the training session.","Tất cả nhân viên công ty phải tham dự buổi đào tạo."
"ETS-RC-8","stabilize","làm ổn định","verb","/ˈsteɪbəlaɪz/","The government introduced measures to stabilize the economy.","Chính phủ đưa ra các biện pháp để ổn định nền kinh tế."
"ETS-RC-8","address","giải quyết hoặc phát biểu về vấn đề nào đó","verb","/əˈdres/","The manager addressed the concerns raised by employees.","Quản lý đã giải quyết những mối lo ngại của nhân viên."
"ETS-RC-8","durable","bền, lâu dài","adj","/ˈdʊrəbl/","The company produces durable furniture that lasts for decades.","Công ty sản xuất đồ nội thất bền có thể dùng hàng thập kỷ."
"ETS-RC-8","wholesale","bán sỉ, bán buôn","noun","/ˈhoʊlseɪl/","The store offers discounts for wholesale purchases.","Cửa hàng cung cấp giảm giá cho các đơn mua sỉ."
"ETS-RC-8","presale","bán trước","noun","/ˈpriːseɪl/","Tickets are available for presale starting Monday.","Vé sẽ được bán trước bắt đầu từ thứ Hai."
"ETS-RC-8","insulation","vật liệu cách nhiệt hoặc cách âm","noun","/ˌɪnsəˈleɪʃən/","Proper insulation can reduce heating costs in winter.","Cách nhiệt đúng cách có thể giảm chi phí sưởi ấm vào mùa đông."
"ETS-RC-8","heritage","di sản","noun","/ˈherɪtɪdʒ/","The city is proud of its rich cultural heritage.","Thành phố tự hào về di sản văn hóa phong phú của mình."
"ETS-RC-8","sole","duy nhất, độc quyền","adj","/soʊl/","He is the sole owner of the company.","Anh ấy là chủ sở hữu duy nhất của công ty."
"ETS-RC-8","expertly","một cách thành thạo","adverb","/ˈekspɜːrtli/","The chef expertly prepared the meal in under 30 minutes.","Đầu bếp đã chuẩn bị bữa ăn một cách điêu luyện trong chưa đầy 30 phút."
"ETS-RC-8","nugget","miếng nhỏ quý giá; thông tin quý","noun","/ˈnʌɡɪt/","He found a gold nugget while mining.","Anh ấy tìm thấy một miếng vàng nhỏ khi khai thác mỏ."
"ETS-RC-8","notably","đáng chú ý, đặc biệt là","adverb","/ˈnoʊtəbli/","The plan was successful, notably in reducing costs.","Kế hoạch đã thành công, đặc biệt là trong việc giảm chi phí."
"ETS-RC-8","expansion","sự mở rộng, phát triển","noun","/ɪkˈspænʃən/","The company is planning an expansion into the Asian market.","Công ty đang lên kế hoạch mở rộng sang thị trường châu Á."
"ETS-RC-8","complimentary","miễn phí; khen ngợi","adj","/ˌkɑːmplɪˈmentəri/","All guests receive a complimentary breakfast.","Tất cả khách đều được ăn sáng miễn phí."
"ETS-RC-8","identification","giấy tờ tùy thân","noun","/aɪˌdentɪfɪˈkeɪʃən/","You need proper identification to enter the building.","Bạn cần giấy tờ tùy thân hợp lệ để vào tòa nhà."
"ETS-RC-8","designated","được chỉ định","adj","/ˈdezɪɡneɪtɪd/","This area is designated for employee parking only.","Khu vực này được chỉ định chỉ dành cho đỗ xe nhân viên."
"ETS-RC-8","spontaneous","tự phát, bộc phát, tự nhiên","adj","/spɑːnˈteɪniəs/","The crowd broke into spontaneous applause.","Đám đông bỗng nhiên vỗ tay."
"ETS-RC-8","public relations","quan hệ công chúng","noun","/ˌpʌblɪk rɪˈleɪʃənz/","She works in the company’s public relations department.","Cô ấy làm việc trong phòng quan hệ công chúng của công ty."
"ETS-RC-8","as follows","như sau","adverb","/æz ˈfɑːloʊz/","The agenda for the meeting is as follows.","Chương trình cuộc họp như sau."
"ETS-RC-8","on file","được lưu hồ sơ","adverb","/ɑːn faɪl/","We have your application on file.","Chúng tôi đã lưu hồ sơ đăng ký của bạn."
"ETS-RC-8","new hire","nhân viên mới tuyển","noun","/nuː ˈhaɪər/","The manager introduced the new hire to the team.","Quản lý giới thiệu nhân viên mới cho nhóm."
"ETS-RC-8","sustainable","bền vững","adj","/səˈsteɪnəbl/","We are committed to using sustainable energy sources.","Chúng tôi cam kết sử dụng các nguồn năng lượng bền vững."
"ETS-RC-8","onboarding","quy trình hội nhập nhân viên mới","noun","/ˈɑːnbɔːrdɪŋ/","The HR department is improving the onboarding process.","Phòng nhân sự đang cải thiện quy trình hội nhập cho nhân viên mới."
"ETS-RC-8","infrastructure","cơ sở hạ tầng","noun","/ˈɪnfrəstrʌktʃər/","The city is investing heavily in transportation infrastructure.","Thành phố đang đầu tư mạnh vào cơ sở hạ tầng giao thông."
"ETS-RC-9","negotiate","đàm phán, thương lượng","verb","/nɪˈɡoʊʃieɪt/","The two companies are negotiating a new contract.","Hai công ty đang đàm phán hợp đồng mới."
"ETS-RC-9","dispute","tranh chấp, bất đồng","noun","/dɪˈspjuːt/","The dispute between the two companies was resolved in court.","Tranh chấp giữa hai công ty đã được giải quyết tại tòa án."
"ETS-RC-9","logistical","thuộc về hậu cần","adj","/ləˈdʒɪstɪkl/","The team faced logistical challenges in delivering goods overseas.","Nhóm gặp khó khăn về hậu cần trong việc giao hàng ra nước ngoài."
"ETS-RC-9","award","giải thưởng","noun","/əˈwɔːrd/","She received an award for her outstanding performance.","Cô ấy nhận giải thưởng cho thành tích xuất sắc của mình."
"ETS-RC-9","remaining","còn lại","adj","/rɪˈmeɪnɪŋ/","Please complete the remaining tasks by Friday.","Vui lòng hoàn thành các nhiệm vụ còn lại trước thứ Sáu."
"ETS-RC-9","remainder","phần còn lại","noun","/rɪˈmeɪndər/","She spent the remainder of the day reading.","Cô ấy dành phần còn lại của ngày để đọc sách."
"ETS-RC-9","outcome","kết quả, hậu quả","noun","/ˈaʊtˌkʌm/","The outcome of the project exceeded expectations.","Kết quả của dự án đã vượt quá mong đợi."
"ETS-RC-9","grade","điểm số; cấp, hạng","noun","/ɡreɪd/","He received a high grade in the final exam.","Anh ấy đạt điểm cao trong kỳ thi cuối kỳ."
"ETS-RC-9","isolated","bị cô lập, ở nơi xa xôi","adj","/ˈaɪsəleɪtɪd/","The village is in an isolated area far from the city.","Ngôi làng nằm ở vùng hẻo lánh, xa thành phố."
"ETS-RC-9","primarily","chủ yếu","adverb","/praɪˈmerəli/","The program is designed primarily for beginners.","Chương trình được thiết kế chủ yếu cho người mới bắt đầu."
"ETS-RC-9","obviously","rõ ràng, hiển nhiên","adverb","/ˈɑːbviəsli/","He was obviously pleased with the results.","Anh ấy rõ ràng rất hài lòng với kết quả."
"ETS-RC-9","skillfully","một cách khéo léo, thành thạo","adverb","/ˈskɪlfəli/","The lawyer skillfully defended his client.","Luật sư đã bào chữa cho thân chủ một cách khéo léo."
"ETS-RC-9","status","tình trạng, địa vị","noun","/ˈsteɪtəs/","The company is reviewing the status of the project.","Công ty đang xem xét tình trạng của dự án."
"ETS-RC-9","theory","lý thuyết","noun","/ˈθɪri/","The course covers both theory and practical skills.","Khóa học bao gồm cả lý thuyết và kỹ năng thực hành."
"ETS-RC-9","accountable for","chịu trách nhiệm về","adj","/əˈkaʊntəbl fɔːr/","Managers are accountable for their team's performance.","Các nhà quản lý chịu trách nhiệm về hiệu suất của nhóm."
"ETS-RC-9","initial","ban đầu, đầu tiên","adj","/ɪˈnɪʃl/","The initial phase of the project was completed on time.","Giai đoạn đầu tiên của dự án đã hoàn thành đúng hạn."
"ETS-RC-9","flock to","đổ xô đến","verb","/flɑːk tuː/","Tourists flock to the city during the festival.","Khách du lịch đổ xô đến thành phố trong lễ hội."
"ETS-RC-9","distinct","riêng biệt, dễ nhận biết","adj","/dɪˈstɪŋkt/","The two products are distinct in design and function.","Hai sản phẩm khác biệt về thiết kế và chức năng."
"ETS-RC-9","stage","giai đoạn hoặc sân khấu","noun","/steɪdʒ/","The project is in its final stage.","Dự án đang ở giai đoạn cuối."
"ETS-RC-9","enthusiastically","một cách hăng hái, nhiệt tình","adverb","/ɪnˌθuːziˈæstɪkli/","The team enthusiastically supported the new proposal.","Nhóm nhiệt tình ủng hộ đề xuất mới."
"ETS-RC-9","residential","thuộc khu dân cư, để ở","adj","/ˌrezɪˈdenʃl/","The area is mainly residential with a few small shops.","Khu vực chủ yếu là khu dân cư với một vài cửa hàng nhỏ."
"ETS-RC-9","revolutionize","cách mạng hóa","verb","/ˌrevəˈluːʃənaɪz/","The new technology will revolutionize the way we communicate.","Công nghệ mới sẽ cách mạng hóa cách chúng ta giao tiếp."
"ETS-RC-9","exercise","tập thể dục; thực hiện nhiệm vụ","verb","/ˈeksərsaɪz/","You should exercise regularly to stay healthy.","Bạn nên tập thể dục thường xuyên để giữ sức khỏe."
"ETS-RC-9","memorable","đáng nhớ","adj","/ˈmemərəbl/","It was a truly memorable experience.","Đó là một trải nghiệm thật sự đáng nhớ."
"ETS-RC-9","seamlessly","mượt mà, liền mạch","adverb","/ˈsiːmləsli/","The new software integrates seamlessly with existing systems.","Phần mềm mới tích hợp mượt mà với các hệ thống hiện tại."
"ETS-RC-9","collectively","một cách tập thể","adverb","/kəˈlektɪvli/","The team collectively decided to postpone the launch.","Nhóm đã cùng nhau quyết định hoãn việc ra mắt."
"ETS-RC-9","factually","dựa trên sự thật","adverb","/ˈfæk.tʃu.əli/","The report is factually correct and well-documented.","Báo cáo đúng sự thật và được ghi chép đầy đủ."
"ETS-RC-9","critic","nhà phê bình","noun","/ˈkrɪtɪk/","The critic praised the film for its originality.","Nhà phê bình khen ngợi bộ phim vì tính sáng tạo."
"ETS-RC-9","take advantage of","tận dụng, lợi dụng","verb","/teɪk ədˈvæntɪdʒ ʌv/","You should take advantage of the discount before it ends.","Bạn nên tận dụng giảm giá trước khi kết thúc."
"ETS-RC-9","priority","sự ưu tiên","noun","/praɪˈɔːrəti/","Safety is our top priority.","An toàn là ưu tiên hàng đầu của chúng tôi."
"ETS-RC-9","immediately","ngay lập tức","adverb","/ɪˈmiːdiətli/","Please report to the manager immediately.","Vui lòng báo cáo cho quản lý ngay lập tức."
"ETS-RC-9","even so","mặc dù vậy","adverb","/ˈiːvən soʊ/","The job is difficult; even so, she enjoys it.","Công việc khó khăn; mặc dù vậy, cô ấy vẫn thích nó."
"ETS-RC-9","seamstress","thợ may nữ","noun","/ˈsiːmstrəs/","The seamstress repaired the torn dress.","Người thợ may nữ đã sửa chiếc váy bị rách."
"ETS-RC-9","on leave","đang nghỉ phép","adverb","/ɑːn liːv/","He is on leave until next Monday.","Anh ấy đang nghỉ phép đến thứ Hai tuần tới."
"ETS-RC-9","opt for","chọn lựa, quyết định chọn","verb","/ɑːpt fɔːr/","Many people opt for healthy eating nowadays.","Ngày nay nhiều người chọn ăn uống lành mạnh."
"ETS-RC-9","strive","cố gắng, phấn đấu","verb","/straɪv/","We strive to provide excellent customer service.","Chúng tôi phấn đấu cung cấp dịch vụ khách hàng xuất sắc."
"ETS-RC-9","absence","sự vắng mặt","noun","/ˈæbsəns/","Her absence from the meeting was noted by the manager.","Sự vắng mặt của cô ấy trong cuộc họp đã được quản lý ghi nhận."
"ETS-RC-9","objective","mục tiêu","noun","/əbˈdʒektɪv/","Our main objective is to improve customer satisfaction.","Mục tiêu chính của chúng tôi là cải thiện sự hài lòng của khách hàng."
"ETS-RC-9","capacity","sức chứa; khả năng","noun","/kəˈpæsəti/","The stadium has a seating capacity of 50,000.","Sân vận động có sức chứa 50.000 chỗ ngồi."
"ETS-RC-9","in turn","lần lượt; do đó","adverb","/ɪn tɜːrn/","Each team member will speak in turn.","Mỗi thành viên trong nhóm sẽ phát biểu lần lượt."
"ETS-RC-9","power plant","nhà máy điện","noun","/ˈpaʊər plænt/","The city built a new power plant to meet energy demand.","Thành phố xây dựng một nhà máy điện mới để đáp ứng nhu cầu năng lượng."
"ETS-RC-9","renewable","có thể tái tạo","adj","/rɪˈnuːəbl/","Solar energy is a renewable resource.","Năng lượng mặt trời là một nguồn tài nguyên tái tạo."
"ETS-RC-9","block","ngăn chặn","verb","/blɑːk/","The police blocked the road for safety reasons.","Cảnh sát chặn đường vì lý do an toàn."
"ETS-RC-9","certified","được chứng nhận","adj","/ˈsɜːrtɪfaɪd/","He is a certified public accountant.","Anh ấy là kế toán viên công chứng."
"ETS-RC-9","a sequence of","một chuỗi, một loạt","noun","/ə ˈsiːkwəns əv/","The project involves a sequence of steps to be completed.","Dự án bao gồm một chuỗi các bước cần hoàn thành."
"ETS-RC-9","bustling","nhộn nhịp, tấp nập","adj","/ˈbʌslɪŋ/","The market was bustling with shoppers.","Khu chợ tấp nập người mua sắm."
"ETS-RC-9","vulnerable","dễ bị tổn thương","adj","/ˈvʌlnərəbl/","Children are more vulnerable to certain illnesses.","Trẻ em dễ bị mắc một số bệnh hơn."
"ETS-RC-9","potential","tiềm năng","adj","/pəˈtenʃl/","The company is looking for potential markets abroad.","Công ty đang tìm kiếm các thị trường tiềm năng ở nước ngoài."
"ETS-RC-9","freight","hàng hóa vận chuyển","noun","/freɪt/","The freight will arrive at the port tomorrow morning.","Hàng hóa sẽ đến cảng vào sáng mai."
"ETS-RC-9","spare","dự phòng, để dành","adj","/sper/","We keep spare parts in the storage room.","Chúng tôi giữ các bộ phận dự phòng trong kho."
"ETS-RC-9","administrative","thuộc về hành chính, quản lý","adj","/ədˈmɪnɪstreɪtɪv/","She works in an administrative role at the university.","Cô ấy làm công việc hành chính tại trường đại học."
"ETS-RC-9","vocational","liên quan đến dạy nghề","adj","/voʊˈkeɪʃənl/","He enrolled in a vocational training program.","Anh ấy đã đăng ký một chương trình đào tạo nghề."
"ETS-RC-9","fabricate","chế tạo hoặc bịa đặt","verb","/ˈfæbrɪkeɪt/","The company fabricates parts for the automotive industry.","Công ty chế tạo các bộ phận cho ngành công nghiệp ô tô."
"ETS-RC-9","precision","sự chính xác","noun","/prɪˈsɪʒn/","The machine operates with high precision.","Máy hoạt động với độ chính xác cao."
"ETS-RC-9","independently","một cách độc lập","adverb","/ˌɪndɪˈpendəntli/","She works independently without supervision.","Cô ấy làm việc độc lập mà không cần giám sát."
"ETS-RC-9","reference","tài liệu tham khảo","noun","/ˈrefrəns/","Please include references at the end of your report.","Vui lòng đính kèm tài liệu tham khảo ở cuối báo cáo."
"ETS-RC-9","erect","dựng lên, xây dựng","verb","/ɪˈrekt/","They plan to erect a new office building downtown.","Họ dự định xây một tòa nhà văn phòng mới ở trung tâm thành phố."
"ETS-RC-9","locate","xác định vị trí","verb","/loʊˈkeɪt/","We need to locate the source of the problem.","Chúng ta cần xác định nguồn gốc vấn đề."
"ETS-RC-9","exceed","vượt quá","verb","/ɪkˈsiːd/","The final cost should not exceed the budget.","Chi phí cuối cùng không được vượt quá ngân sách."
"ETS-RC-9","be subject to","chịu, phải chịu","verb","/bi ˈsʌbdʒɪkt tuː/","All shipments are subject to customs inspection.","Tất cả lô hàng đều phải chịu kiểm tra hải quan."
"ETS-RC-9","commendable","đáng khen ngợi","adj","/kəˈmendəbl/","Her commitment to the project is commendable.","Sự tận tâm của cô ấy với dự án là đáng khen ngợi."
"ETS-RC-9","fleet","đội tàu","noun","/fliːt/","The shipping company operates a fleet of 20 vessels.","Công ty vận tải biển vận hành một đội tàu gồm 20 chiếc."
"ETS-RC-9","component","thành phần, bộ phận","noun","/kəmˈpoʊnənt/","Each component of the system must be tested.","Mỗi thành phần của hệ thống phải được kiểm tra."
"ETS-RC-9","comprehensive","toàn diện, đầy đủ","adj","/ˌkɑːmprɪˈhensɪv/","We conducted a comprehensive review of the policy.","Chúng tôi đã tiến hành một đánh giá toàn diện về chính sách."
"ETS-RC-9","overhaul","kiểm tra và tu sửa toàn bộ","verb","/ˈoʊvərhɔːl/","The company plans to overhaul its IT system.","Công ty dự định tu sửa toàn bộ hệ thống CNTT."
"ETS-RC-9","surpass","vượt qua, trội hơn","verb","/sərˈpæs/","This year's sales surpassed all expectations.","Doanh số năm nay vượt qua mọi mong đợi."
"ETS-RC-9","restriction","sự hạn chế","noun","/rɪˈstrɪkʃn/","There are parking restrictions in this area.","Có hạn chế đỗ xe trong khu vực này."
"ETS-RC-9","arise","nảy sinh, xuất hiện","verb","/əˈraɪz/","Problems may arise if we don't plan carefully.","Vấn đề có thể nảy sinh nếu chúng ta không lên kế hoạch cẩn thận."
"ETS-RC-9","mural","bức tranh tường","noun","/ˈmjʊrəl/","The artist painted a colorful mural on the school wall.","Người họa sĩ vẽ một bức tranh tường đầy màu sắc trên tường trường học."
"ETS-RC-9","unusual","khác thường, đặc biệt","adj","/ʌnˈjuːʒuəl/","It's unusual to see snow in this region.","Thật bất thường khi thấy tuyết ở khu vực này."
"ETS-RC-9","quaint","cổ kính và hấp dẫn","adj","/kweɪnt/","The village is full of quaint old houses.","Ngôi làng có nhiều ngôi nhà cổ lạ mắt."
"ETS-RC-9","socialize with","giao lưu với bạn bè","verb","/ˈsoʊʃəlaɪz wɪð/","Employees are encouraged to socialize with colleagues outside work.","Nhân viên được khuyến khích giao lưu với đồng nghiệp ngoài giờ làm."
"ETS-RC-9","it so happens that","thật tình cờ là","phrase","/ɪt soʊ ˈhæpənz ðæt/","It so happens that I know the person you mentioned.","Thật tình cờ là tôi biết người mà bạn nhắc đến."
"ETS-RC-9","resources","tài nguyên, nguồn lực","noun","/ˈriːsɔːrsɪz/","The country is rich in natural resources.","Đất nước này giàu tài nguyên thiên nhiên."
"ETS-RC-9","due","đến hạn","adj","/duː/","The payment is due next Monday.","Khoản thanh toán đến hạn vào thứ Hai tới."
"ETS-RC-9","temporarily","tạm thời","adverb","/ˈtempərerɪli/","The store is temporarily closed for renovation.","Cửa hàng tạm thời đóng để cải tạo."
"ETS-RC-9","sediment","trầm tích, cặn bã","noun","/ˈsedɪmənt/","There was a layer of sediment at the bottom of the bottle.","Có một lớp cặn ở đáy chai."
"ETS-RC-9","faucet","vòi nước","noun","/ˈfɔːsɪt/","Turn off the faucet when not in use.","Tắt vòi nước khi không sử dụng."
"ETS-RC-9","assure","đảm bảo","verb","/əˈʃʊr/","I assure you that everything will be fine.","Tôi đảm bảo với bạn rằng mọi thứ sẽ ổn."
"ETS-RC-9","leaking","bị rò rỉ","adj","/ˈliːkɪŋ/","The roof is leaking after the heavy rain.","Mái nhà bị dột sau cơn mưa lớn."
"ETS-RC-10","strictly","một cách nghiêm ngặt","adverb","/ˈstrɪktli/","Smoking is strictly prohibited in the building.","Hút thuốc bị nghiêm cấm hoàn toàn trong tòa nhà."
"ETS-RC-10","prohibit","cấm, ngăn cấm","verb","/prəˈhɪbɪt/","The law prohibits smoking in public places.","Luật cấm hút thuốc ở nơi công cộng."
"ETS-RC-10","prescription","đơn thuốc","noun","/prɪˈskrɪpʃn/","The doctor gave me a prescription for antibiotics.","Bác sĩ kê cho tôi đơn thuốc kháng sinh."
"ETS-RC-10","scenic","có cảnh đẹp","adj","/ˈsiːnɪk/","We took a scenic route along the coast.","Chúng tôi đi theo con đường ven biển có cảnh đẹp."
"ETS-RC-10","turn in","nộp cho người có thẩm quyền","verb","/tɜrn ɪn/","Employees must turn in their ID badges when leaving the company.","Nhân viên phải nộp thẻ ID khi rời công ty."
"ETS-RC-10","inventory","hàng tồn kho, kiểm kê hàng hóa","noun","/ˈɪn.vənˌtɔːr.i/","The store is closed today for its annual inventory.","Cửa hàng hôm nay đóng cửa để kiểm kê hàng năm."
"ETS-RC-10","high-end","cao cấp, chất lượng cao","adj","/ˌhaɪˈend/","The company specializes in high-end kitchen appliances.","Công ty chuyên về các thiết bị nhà bếp cao cấp."
"ETS-RC-10","excess","sự dư thừa","noun","/ˈek.ses/","The warehouse is trying to sell off excess inventory.","Kho đang cố gắng bán hết hàng tồn kho dư thừa."
"ETS-RC-10","advocate","người ủng hộ, bênh vực ý tưởng hoặc chính sách","noun","/ˈæd.və.kət/","She is a strong advocate for renewable energy policies.","Cô ấy là người ủng hộ mạnh mẽ cho các chính sách năng lượng tái tạo."
"ETS-RC-10","advocate","ủng hộ, khuyến khích công khai","verb","/ˈæd.və.keɪt/","The organization advocates for equal pay for all employees.","Tổ chức này ủng hộ trả lương công bằng cho tất cả nhân viên."
"ETS-RC-10","reform","cải cách","noun","/rɪˈfɔːrm/","The government introduced major tax reforms last year.","Chính phủ đã đưa ra những cải cách lớn về thuế năm ngoái."
"ETS-RC-10","reform","cải cách, thay đổi để tốt hơn","verb","/rɪˈfɔːrm/","The company reformed its training process to improve efficiency.","Công ty đã cải cách quy trình đào tạo để nâng cao hiệu quả."
"ETS-RC-10","break ground","khởi công","verb","/breɪk ɡraʊnd/","The company will break ground on its new headquarters next month.","Công ty sẽ khởi công trụ sở mới vào tháng tới."
"ETS-RC-10","briefly","một cách ngắn gọn","adverb","/ˈbriːf.li/","The manager briefly explained the changes to the policy.","Người quản lý giải thích ngắn gọn về những thay đổi trong chính sách."
