"Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"ETS-LC-8","support","hỗ trợ, giúp đỡ ai đó trong công việc hoặc khó khăn","verb","/səˈpɔːrt/","The IT team will support you with the installation.","Đội ngũ IT sẽ hỗ trợ bạn trong việc cài đặt."
"ETS-LC-8","publicize","quảng bá","verb","/ˈpʌb.lə.saɪz/","The company plans to publicize the new product line.","Công ty dự định quảng bá dòng sản phẩm mới."
"ETS-LC-8","certification","chứng nhận năng lực hoặc hoàn thành khóa học","noun","/ˌsɝː.t̬ə.fəˈkeɪ.ʃən/","You need certification to operate this machinery.","Bạn cần chứng nhận để vận hành máy móc này."
"ETS-LC-8","sponsor","tài trợ","verb","/ˈspɑːn.sɚ/","Several companies agreed to sponsor the event.","Một số công ty đã đồng ý tài trợ cho sự kiện."
"ETS-LC-8","remote","từ xa, cách biệt về địa lý","adj","/rɪˈmoʊt/","He works for a remote software development team.","Anh ấy làm việc cho nhóm phát triển phần mềm từ xa."
"ETS-LC-8","workforce","lực lượng lao động","noun","/ˈwɝːk.fɔːrs/","The factory is hiring to expand its workforce.","Nhà máy đang tuyển dụng để mở rộng lực lượng lao động."
"ETS-LC-9","ladder","thang leo","noun","/ˈlæd.ɚ/","He used a ladder to reach the top shelf.","Anh ấy dùng thang để với tới kệ trên cùng."
"ETS-LC-9","rack","giá treo hoặc đặt đồ vật","noun","/ræk/","Please return your coat to the rack near the entrance.","Vui lòng trả áo khoác về giá gần lối vào."
"ETS-LC-9","light fixture","bộ đèn gắn trần hoặc tường","noun","/ˈlaɪt ˌfɪks.tʃɚ/","They installed a new light fixture in the hallway.","Họ đã lắp một bộ đèn mới ở hành lang."
"ETS-LC-9","merchandise","hàng hóa","noun","/ˈmɝː.tʃən.daɪs/","All merchandise must be returned within 30 days.","Tất cả hàng hóa phải được trả lại trong vòng 30 ngày."
"ETS-LC-9","trim","cắt tỉa gọn gàng","verb","/trɪm/","The gardener trimmed the bushes along the walkway.","Người làm vườn đã tỉa hàng bụi cây dọc lối đi."
"ETS-LC-9","hang","treo lên cao hoặc vào tường","verb","/hæŋ/","Please hang your coat on the hook.","Vui lòng treo áo khoác lên móc."
"ETS-LC-9","cover","bao phủ, bảo vệ bề mặt cái gì đó","verb","/ˈkʌv.ɚ/","The table was covered with a white cloth.","Chiếc bàn được phủ bằng khăn trải bàn trắng."
"ETS-LC-9","assistant","người hỗ trợ, phụ tá","noun","/əˈsɪs.tənt/","Her assistant arranged the schedule for the meeting.","Trợ lý của cô ấy đã sắp xếp lịch cho cuộc họp."
"ETS-LC-9","regulation","quy định hoặc luật lệ","noun","/ˌreɡ.jəˈleɪ.ʃən/","Employees must follow all safety regulations.","Nhân viên phải tuân thủ tất cả quy định an toàn."
"ETS-LC-9","round-trip","khứ hồi","adj","/ˈraʊnd.trɪp/","The round-trip ticket includes both departure and return.","Vé khứ hồi bao gồm cả lượt đi và lượt về."
"ETS-LC-9","merger","sự sáp nhập","noun","/ˈmɝː.dʒɚ/","The merger created the largest tech company in the region.","Sự sáp nhập đã tạo nên công ty công nghệ lớn nhất khu vực."
"ETS-LC-9","security","an ninh","noun","/səˈkjʊr.ə.t̬i/","The building has tight security at all entrances.","Tòa nhà có an ninh nghiêm ngặt ở tất cả các lối vào."
"ETS-LC-9","distribute","phân phát, phân phối","verb","/dɪˈstrɪb.juːt/","They will distribute the documents before the meeting.","Họ sẽ phát tài liệu trước buổi họp."
"ETS-LC-9","flyer","tờ rơi quảng cáo","noun","/ˈflaɪ.ɚ/","The marketing team printed 1,000 flyers for the event.","Đội marketing đã in 1.000 tờ rơi cho sự kiện."
"ETS-LC-9","professional","chuyên nghiệp","adj","/prəˈfeʃ.ən.əl/","She always maintains a professional attitude at work.","Cô ấy luôn giữ thái độ chuyên nghiệp tại nơi làm việc."
"ETS-LC-9","official","chính thức","adj","/əˈfɪʃ.əl/","The official announcement will be made tomorrow.","Thông báo chính thức sẽ được đưa ra vào ngày mai."
"ETS-LC-9","organize","sắp xếp, tổ chức hoạt động","verb","/ˈɔːr.ɡən.aɪz/","They will organize a seminar for new employees.","Họ sẽ tổ chức một buổi hội thảo cho nhân viên mới."
"ETS-LC-9","role","vai trò","noun","/roʊl/","Her role is to supervise the customer service team.","Vai trò của cô ấy là giám sát nhóm chăm sóc khách hàng."
"ETS-LC-9","responsible","chịu trách nhiệm","adj","/rɪˈspɑːn.sə.bəl/","She is responsible for coordinating the logistics.","Cô ấy chịu trách nhiệm điều phối hậu cần."
"ETS-LC-9","various","đa dạng, nhiều loại khác nhau","adj","/ˈver.i.əs/","The manager discussed various topics during the meeting.","Quản lý đã thảo luận nhiều chủ đề khác nhau trong cuộc họp."
"ETS-LC-9","previous","trước đó","adj","/ˈpriː.vi.əs/","She worked at the company during a previous internship.","Cô ấy đã làm việc tại công ty trong kỳ thực tập trước đó."
"ETS-LC-9","emphasize","nhấn mạnh","verb","/ˈem.fə.saɪz/","The trainer emphasized the importance of safety rules.","Người huấn luyện nhấn mạnh tầm quan trọng của các quy tắc an toàn."
"ETS-LC-9","appreciate","cảm kích, đánh giá cao","verb","/əˈpriː.ʃi.eɪt/","We appreciate your prompt response to our inquiry.","Chúng tôi đánh giá cao phản hồi nhanh chóng của bạn với yêu cầu của chúng tôi."
"ETS-LC-9","grocery","cửa hàng tạp hóa","noun","/ˈɡroʊ.sɚ.i/","She stopped by the grocery store to buy some snacks.","Cô ấy ghé cửa hàng tạp hóa để mua ít đồ ăn vặt."
"ETS-LC-9","demonstration","buổi giới thiệu sản phẩm","noun","/ˌdem.ənˈstreɪ.ʃən/","The representative gave a product demonstration during the event.","Người đại diện đã trình diễn sản phẩm trong sự kiện."
"ETS-LC-9","decision","quyết định","noun","/dɪˈsɪʒ.ən/","Management has made a decision to expand the office.","Ban quản lý đã đưa ra quyết định mở rộng văn phòng."
"ETS-LC-9","feature","đặc điểm hoặc tính năng nổi bật","noun","/ˈfiː.tʃɚ/","The new model has a touchscreen feature for easy navigation.","Mẫu mới có tính năng màn hình cảm ứng giúp dễ dàng điều hướng."
"ETS-LC-9","capacity","khả năng chứa hoặc làm việc tối đa","noun","/kəˈpæs.ə.t̬i/","The room has a seating capacity of 100 people.","Phòng có sức chứa 100 người."
"ETS-LC-9","significantly","đáng kể","adverb","/sɪɡˈnɪf.ə.kənt.li/","Operating costs have been significantly reduced this year.","Chi phí vận hành đã giảm đáng kể trong năm nay."
"ETS-LC-9","revise","xem lại và chỉnh sửa","verb","/rɪˈvaɪz/","Please revise the draft before submitting the final report.","Vui lòng chỉnh sửa bản nháp trước khi nộp báo cáo cuối cùng."
"ETS-LC-9","inspection","sự kiểm tra","noun","/ɪnˈspek.ʃən/","The building is closed for a routine safety inspection.","Tòa nhà đóng cửa để kiểm tra an toàn định kỳ."
"ETS-LC-9","directions","chỉ dẫn","noun","/dəˈrek.ʃənz/","Please follow the directions provided on the form.","Vui lòng làm theo chỉ dẫn trên mẫu đơn."
"ETS-LC-9","existing","hiện có","adj","/ɪɡˈzɪs.tɪŋ/","We plan to renovate the existing office space.","Chúng tôi dự định cải tạo không gian văn phòng hiện tại."
"ETS-LC-9","strategy","chiến lược","noun","/ˈstræt̬.ə.dʒi/","Their marketing strategy focuses on digital channels.","Chiến lược tiếp thị của họ tập trung vào các kênh kỹ thuật số."
"ETS-LC-9","bid","sự đấu thầu","noun","/bɪd/","We submitted a bid for the new construction project.","Chúng tôi đã nộp hồ sơ đấu thầu cho dự án xây dựng mới."
"ETS-LC-9","seek","tìm kiếm","verb","/siːk/","They are seeking qualified candidates for the open position.","Họ đang tìm kiếm ứng viên đủ điều kiện cho vị trí còn trống."
"ETS-LC-9","additional","thêm vào, bổ sung","adj","/əˈdɪʃ.ən.əl/","Additional staff will be hired during the busy season.","Nhân viên bổ sung sẽ được tuyển dụng trong mùa cao điểm."
"ETS-LC-9","compare","so sánh","verb","/kəmˈper/","You can compare prices online before making a purchase.","Bạn có thể so sánh giá trực tuyến trước khi mua hàng."
"ETS-LC-9","reference","sự tham khảo hoặc người giới thiệu","noun","/ˈref.ɚ.əns/","Please include at least one reference with your application.","Vui lòng đính kèm ít nhất một người giới thiệu trong đơn ứng tuyển."
"ETS-LC-9","method","cách thức","noun","/ˈmeθ.əd/","This method is more efficient than the previous one.","Phương pháp này hiệu quả hơn phương pháp trước."
"ETS-LC-9","temporarily","tạm thời","adv","/ˈtem.pə.rer.əl.i/","The store is temporarily closed for renovations.","Cửa hàng tạm thời đóng cửa để cải tạo."
"ETS-LC-9","ensure","đảm bảo","verb","/ɪnˈʃʊr/","Please ensure all documents are signed before submission.","Vui lòng đảm bảo tất cả tài liệu được ký trước khi nộp."
"ETS-LC-9","income","thu nhập","noun","/ˈɪn.kʌm/","Her monthly income is enough to cover all expenses.","Thu nhập hàng tháng của cô ấy đủ để chi trả mọi chi phí."
"ETS-LC-9","layout","bố cục, cách sắp xếp","noun","/ˈleɪ.aʊt/","The layout of the office promotes collaboration.","Bố cục văn phòng thúc đẩy sự hợp tác."
"ETS-LC-9","wheelbarrow","xe cút kít","noun","/ˈwiːlˌber.oʊ/","He used a wheelbarrow to move the soil.","Anh ấy dùng xe cút kít để chuyển đất."
"ETS-LC-9","misplace","để nhầm chỗ, làm mất tạm thời","verb","/ˌmɪsˈpleɪs/","I seem to have misplaced my ID badge.","Tôi hình như đã để nhầm chỗ thẻ ID của mình."
"ETS-LC-9","priority","sự ưu tiên, điều quan trọng nhất","noun","/praɪˈɔːr.ə.t̬i/","Customer satisfaction is our top priority.","Sự hài lòng của khách hàng là ưu tiên hàng đầu của chúng tôi."
"ETS-LC-9","initial","ban đầu","adj","/ɪˈnɪʃ.əl/","The initial results are promising.","Kết quả ban đầu rất khả quan."
"ETS-LC-9","in person","trực tiếp","phrase","/ɪn ˈpɝː.sən/","You must submit the form in person.","Bạn phải nộp đơn trực tiếp."
"ETS-LC-9","rewards","phần thưởng","noun","/rɪˈwɔːrdz/","Employees receive rewards for outstanding performance.","Nhân viên nhận phần thưởng cho hiệu suất xuất sắc."
"ETS-LC-9","wrap up","kết thúc, hoàn tất","phrasal verb","/ræp ʌp/","Let’s wrap up the meeting by 5 PM.","Hãy kết thúc cuộc họp trước 5 giờ chiều."
"ETS-LC-9","complain","phàn nàn","verb","/kəmˈpleɪn/","Customers often complain about late deliveries.","Khách hàng thường phàn nàn về việc giao hàng trễ."
"ETS-LC-9","fill out","điền vào","phrasal verb","/fɪl aʊt/","Please fill out this application form.","Vui lòng điền vào mẫu đơn này."
"ETS-LC-9","enthusiasm","sự nhiệt tình, hăng hái","noun","/ɪnˈθuː.zi.æz.əm/","She showed great enthusiasm for the new project.","Cô ấy thể hiện sự nhiệt tình lớn với dự án mới."
"ETS-LC-9","interruption","sự gián đoạn","noun","/ˌɪn.təˈrʌp.ʃən/","There was a brief interruption in service.","Đã có sự gián đoạn ngắn trong dịch vụ."
"ETS-LC-9","connection","mối liên hệ, sự kết nối","noun","/kəˈnek.ʃən/","There is a strong connection between the two companies.","Có mối liên hệ chặt chẽ giữa hai công ty này."
"ETS-LC-9","take over","tiếp quản, đảm nhận","phrasal verb","/teɪk ˈəʊ.vər/","He will take over the project next week.","Anh ấy sẽ tiếp quản dự án vào tuần sau."
"ETS-LC-9","entire","toàn bộ","adjective","/ɪnˈtaɪər/","The entire team worked on the presentation.","Cả đội đã cùng làm việc trên bài thuyết trình."
"ETS-LC-9","retire","nghỉ hưu","verb","/rɪˈtaɪər/","He plans to retire at 65.","Ông ấy dự định nghỉ hưu ở tuổi 65."
"ETS-LC-9","incentive","sự khuyến khích, ưu đãi","noun","/ɪnˈsen.tɪv/","The company offers bonuses as an incentive.","Công ty cung cấp tiền thưởng như một hình thức khuyến khích."
"ETS-LC-9","value","giá trị","noun","/ˈvæl.juː/","The value of the property increased.","Giá trị tài sản đã tăng lên."
"ETS-LC-9","transportation","phương tiện vận chuyển","noun","/ˌtræn.spɔːˈteɪ.ʃən/","The city has excellent public transportation.","Thành phố có hệ thống giao thông công cộng tuyệt vời."
"ETS-LC-9","promote","thúc đẩy, quảng bá, thăng chức","verb","/prəˈməʊt/","They promote their product on social media.","Họ quảng bá sản phẩm trên mạng xã hội."
"ETS-LC-9","reduce","giảm bớt, cắt giảm","verb","/rɪˈdʒuːs/","We need to reduce costs.","Chúng ta cần cắt giảm chi phí."
"ETS-LC-9","assembly","cuộc họp hoặc sự lắp ráp","noun","/əˈsem.bli/","The parts are ready for assembly.","Các bộ phận đã sẵn sàng để lắp ráp."
"ETS-LC-9","standard","tiêu chuẩn","noun","/ˈstæn.dəd/","The product meets international standards.","Sản phẩm đạt tiêu chuẩn quốc tế."
"ETS-LC-9","immediately","ngay lập tức","adverb","/ɪˈmiː.di.ət.li/","She responded immediately.","Cô ấy phản hồi ngay lập tức."
"ETS-LC-9","allow","cho phép","verb","/əˈlaʊ/","Smoking is not allowed here.","Hút thuốc không được phép ở đây."
"ETS-LC-9","belongings","đồ đạc cá nhân","noun","/bɪˈlɒŋ.ɪŋz/","Please take your belongings with you.","Vui lòng mang theo đồ đạc cá nhân."
"ETS-LC-9","designated","được chỉ định","adjective","/ˈdez.ɪɡ.neɪ.tɪd/","Please park in the designated area.","Vui lòng đậu xe ở khu vực được chỉ định."
"ETS-LC-9","on-site","tại chỗ","adjective/adverb","/ˈɒn.saɪt/","There’s an on-site cafeteria.","Có căng tin tại chỗ."
"ETS-LC-9","financial","liên quan đến tài chính","adjective","/faɪˈnæn.ʃəl/","He has financial problems.","Anh ấy có vấn đề tài chính."
"ETS-LC-9","mandatory","bắt buộc","adjective","/ˈmæn.də.tər.i/","Wearing helmets is mandatory.","Đội mũ bảo hiểm là bắt buộc."
"ETS-LC-9","paycheck","tiền lương","noun","/ˈpeɪ.tʃek/","She receives her paycheck monthly.","Cô ấy nhận lương hàng tháng."
"ETS-LC-9","accept","chấp nhận","verb","/əkˈsept/","He accepted the job offer.","Anh ấy đã chấp nhận lời mời làm việc."
"ETS-LC-9","ingredient","thành phần","noun","/ɪnˈɡriː.di.ənt/","Salt is a key ingredient.","Muối là thành phần chính."
"ETS-LC-9","currently","hiện tại","adverb","/ˈkʌr.ənt.li/","He is currently unavailable.","Anh ấy hiện không có mặt."
"ETS-LC-9","approach","tiếp cận / phương pháp","verb/noun","/əˈprəʊtʃ/","We need a new approach.","Chúng ta cần phương pháp mới."
"ETS-LC-9","affect","ảnh hưởng","verb","/əˈfekt/","The weather affects travel plans.","Thời tiết ảnh hưởng đến kế hoạch đi lại."
"ETS-LC-9","congestion","tắc nghẽn","noun","/kənˈdʒes.tʃən/","Traffic congestion is a problem.","Tắc nghẽn giao thông là một vấn đề."
"ETS-LC-10","adjust","điều chỉnh","verb","/əˈdʒʌst/","Please adjust the seat.","Vui lòng điều chỉnh ghế ngồi."
"ETS-LC-10","hand","trao tay, bàn tay","verb/noun","/hænd/","She handed me the form.","Cô ấy đưa cho tôi tờ đơn."
"ETS-LC-10","fit","vừa vặn, phù hợp","verb/adjective","/fɪt/","The shoes fit perfectly.","Đôi giày vừa hoàn hảo."
"ETS-LC-10","department","phòng ban","noun","/dɪˈpɑːrt.mənt/","She works in the sales department.","Cô ấy làm ở phòng kinh doanh."
"ETS-LC-10","current","hiện tại","adjective","/ˈkɜːrənt/","My current address is in Hanoi.","Địa chỉ hiện tại của tôi ở Hà Nội."
"ETS-LC-10","outdated","lỗi thời","adjective","/ˌaʊtˈdeɪ.t̬ɪd/","That method is outdated.","Phương pháp đó đã lỗi thời."
"ETS-LC-10","rent","thuê","verb/noun","/rent/","They rented a car.","Họ đã thuê một chiếc xe."
"ETS-LC-10","portable","dễ mang theo","adjective","/ˈpɔːr.tə.bəl/","This speaker is portable.","Loa này dễ mang theo."
"ETS-LC-10","unexpected","bất ngờ","adjective","/ˌʌn.ɪkˈspek.tɪd/","An unexpected guest arrived.","Một vị khách bất ngờ đã đến."
"ETS-LC-10","display","trưng bày, hiển thị","verb/noun","/dɪˈspleɪ/","They displayed the products.","Họ đã trưng bày sản phẩm."
"ETS-LC-10","headquarters","trụ sở chính","noun","/ˈhedˌkwɔːr.t̬ɚz/","The company’s headquarters is in New York.","Trụ sở chính của công ty ở New York."
"ETS-LC-10","flavor","hương vị","noun","/ˈfleɪ.vɚ/","This ice cream has a vanilla flavor.","Kem này có vị vani."
"ETS-LC-10","sold out","bán hết","adjective","/soʊld aʊt/","The concert is sold out.","Buổi hòa nhạc đã bán hết vé."
"ETS-LC-10","preference","sở thích, sự ưu tiên","noun","/ˈpref.ər.əns/","I have a preference for tea.","Tôi thích trà hơn."
"ETS-LC-10","upstairs","tầng trên","adverb/adjective","/ˌʌpˈsterz/","The office is upstairs.","Văn phòng ở tầng trên."
"ETS-LC-10","business hours","giờ làm việc","noun","/ˈbɪz.nɪs ˌaʊ.ɚz/","We are open during normal business hours.","Chúng tôi mở cửa trong giờ làm việc bình thường."
"ETS-LC-10","collaboration","sự hợp tác","noun","/kəˌlæb.əˈreɪ.ʃən/","The project was a collaboration between two teams.","Dự án là sự hợp tác giữa hai nhóm."
"ETS-LC-10","material","vật liệu hoặc tài liệu","noun","/məˈtɪr.i.əl/","This material is used to build houses.","Vật liệu này được dùng để xây nhà."
"ETS-LC-10","responsibility","trách nhiệm","noun","/rɪˌspɑːn.səˈbɪl.ə.t̬i/","It’s your responsibility to lock the door.","Khóa cửa là trách nhiệm của bạn."
"ETS-LC-10","impressed","bị ấn tượng","adjective","/ɪmˈprest/","I was very impressed with her speech.","Tôi rất ấn tượng với bài phát biểu của cô ấy."
"ETS-LC-10","relocation","sự di dời, chuyển địa điểm","noun","/ˌriː.loʊˈkeɪ.ʃən/","The company is planning a relocation to the suburbs.","Công ty đang lên kế hoạch chuyển đến vùng ngoại ô."
"ETS-LC-10","press conference","họp báo","noun","/ˈpres ˌkɑːn.fɚ.əns/","The mayor held a press conference this morning.","Thị trưởng đã tổ chức họp báo sáng nay."
"ETS-LC-10","customize","tùy chỉnh","verb","/ˈkʌs.tə.maɪz/","You can customize the settings to suit your needs.","Bạn có thể tùy chỉnh cài đặt để phù hợp với nhu cầu."
"ETS-LC-10","go over","xem lại, kiểm tra","phrasal verb","/ɡoʊ ˈoʊ.vɚ/","Let's go over the report before submitting.","Hãy xem lại báo cáo trước khi nộp."
"ETS-LC-10","added","được thêm vào","adjective","/ˈæd.ɪd/","There is an added benefit to using this tool.","Có một lợi ích bổ sung khi sử dụng công cụ này."
"ETS-LC-10","expense","chi phí","noun","/ɪkˈspens/","Travel expenses will be reimbursed.","Chi phí đi lại sẽ được hoàn trả."
"ETS-LC-10","available","có sẵn, sẵn sàng","adjective","/əˈveɪ.lə.bəl/","Tickets are available online.","Vé có sẵn trên mạng."
"ETS-LC-10","identification","giấy tờ tùy thân, sự nhận dạng","noun","/aɪˌden.t̬ə.fəˈkeɪ.ʃən/","Please show your identification at the entrance.","Vui lòng xuất trình giấy tờ tùy thân ở lối vào."
"ETS-LC-10","theory","lý thuyết","noun","/ˈθɪə.ri/","The theory was proven correct.","Lý thuyết đã được chứng minh là đúng."
"ETS-LC-10","take apart","tháo rời","phrasal verb","/teɪk əˈpɑːrt/","He took apart the engine to fix it.","Anh ấy tháo động cơ ra để sửa."
"ETS-LC-10","knowledgeable","am hiểu, có kiến thức rộng","adjective","/ˈnɒl.ɪ.dʒə.bəl/","She is very knowledgeable about the product.","Cô ấy rất am hiểu về sản phẩm."
"ETS-LC-10","medicine","thuốc, y học","noun","/ˈmed.ɪ.sən/","Take the medicine twice a day.","Uống thuốc hai lần mỗi ngày."
"ETS-LC-10","develop","phát triển","verb","/dɪˈvel.əp/","The company plans to develop new software.","Công ty dự định phát triển phần mềm mới."
"ETS-LC-10","publish","xuất bản, công bố","verb","/ˈpʌb.lɪʃ/","They will publish the report next week.","Họ sẽ công bố báo cáo vào tuần tới."
"ETS-LC-10","hand out","phát, phân phát","phrasal verb","/hænd aʊt/","The teacher handed out the test papers.","Giáo viên phát bài kiểm tra."
"ETS-LC-10","attendee","người tham dự","noun","/ə.tenˈdiː/","Each attendee received a gift.","Mỗi người tham dự đều nhận được quà."
"ETS-LC-10","load","tải, chất (lên)","verb/noun","/ləʊd/","They loaded the boxes onto the truck.","Họ chất các thùng hàng lên xe tải."
"ETS-LC-10","utility","tiện ích, dịch vụ công","noun","/juːˈtɪl.ə.ti/","Utilities such as water and electricity are essential.","Các tiện ích như nước và điện là cần thiết."
"ETS-LC-10","policy","chính sách","noun","/ˈpɒl.ə.si/","The company has a strict refund policy.","Công ty có chính sách hoàn tiền nghiêm ngặt."
"ETS-LC-10","presenter","người thuyết trình","noun","/prɪˈzen.tər/","The presenter explained the new project.","Người thuyết trình đã giải thích dự án mới."
"ETS-LC-10","invitation","lời mời","noun","/ˌɪn.vɪˈteɪ.ʃən/","He received an invitation to the meeting.","Anh ấy nhận được lời mời dự cuộc họp."
"ETS-LC-10","lately","gần đây","adverb","/ˈleɪt.li/","Have you seen her lately?","Bạn có gặp cô ấy gần đây không?"
"ETS-LC-10","possibility","khả năng, khả thi","noun","/ˌpɒs.əˈbɪl.ə.ti/","There's a strong possibility of rain.","Có khả năng cao là sẽ mưa."
"ETS-LC-10","lead","dẫn dắt, chỉ huy","verb/noun","/liːd/","She will lead the team.","Cô ấy sẽ dẫn dắt nhóm."
"ETS-LC-10","handle","xử lý, giải quyết","verb","/ˈhæn.dəl/","She can handle the pressure.","Cô ấy có thể xử lý áp lực."
"ETS-LC-10","complete","hoàn thành","verb/adjective","/kəmˈpliːt/","She completed the report on time.","Cô ấy đã hoàn thành báo cáo đúng hạn."
"ETS-LC-10","multiple","nhiều, đa dạng","adjective","/ˈmʌl.tɪ.pəl/","The company has multiple branches.","Công ty có nhiều chi nhánh."
"ETS-LC-10","personnel","nhân sự, nhân viên","noun","/ˌpɜː.sənˈel/","The company hired new personnel.","Công ty đã tuyển thêm nhân viên."
"ETS-LC-10","manage","quản lý","verb","/ˈmæn.ɪdʒ/","She manages a team of five.","Cô ấy quản lý một nhóm gồm năm người."
"ETS-LC-10","complex","phức tạp","adjective/noun","/ˈkɒm.pleks/","The instructions are too complex.","Hướng dẫn quá phức tạp."
"ETS-LC-10","reserve","đặt trước","verb","/rɪˈzɜːv/","You should reserve a seat in advance.","Bạn nên đặt chỗ trước."
"ETS-LC-10","skip","bỏ qua","verb","/skɪp/","He skipped lunch today.","Anh ấy đã bỏ bữa trưa hôm nay."
"ETS-LC-10","up-to-date","cập nhật, hiện đại","adjective","/ˌʌp.təˈdeɪt/","The information is up-to-date.","Thông tin được cập nhật."
"ETS-LC-10","revision","bản sửa đổi","noun","/rɪˈvɪʒ.ən/","We submitted the final revision.","Chúng tôi đã nộp bản chỉnh sửa cuối cùng."
"ETS-LC-10","procedure","thủ tục, quy trình","noun","/prəˈsiː.dʒər/","Follow the correct procedure.","Hãy làm theo đúng quy trình."
"ETS-LC-10","introduce","giới thiệu","verb","/ˌɪn.trəˈdʒuːs/","Let me introduce our new manager.","Để tôi giới thiệu quản lý mới."
"ETS-LC-10","resolve","giải quyết","verb","/rɪˈzɒlv/","They resolved the issue quickly.","Họ đã giải quyết vấn đề nhanh chóng."
"ETS-LC-10","protect","bảo vệ","verb","/prəˈtekt/","Wear a helmet to protect your head.","Đội mũ bảo hiểm để bảo vệ đầu."
"ETS-LC-10","conservation","bảo tồn","noun","/ˌkɒn.səˈveɪ.ʃən/","Conservation of nature is essential.","Bảo tồn thiên nhiên là rất quan trọng."
"ETS-LC-10","effort","nỗ lực","noun","/ˈef.ət/","She made a great effort to succeed.","Cô ấy đã rất nỗ lực để thành công."
"ETS-LC-10","guidance","sự hướng dẫn","noun","/ˈɡaɪ.dəns/","We received guidance from the manager.","Chúng tôi nhận được sự hướng dẫn từ quản lý."
"ETS-LC-10","recommendation","sự đề xuất","noun","/ˌrek.ə.menˈdeɪ.ʃən/","She gave a good recommendation.","Cô ấy đã đưa ra một lời đề xuất tốt."
"ETS-LC-10","usage","cách sử dụng","noun","/ˈjuː.sɪdʒ/","Check the proper usage of this word.","Kiểm tra cách sử dụng đúng của từ này."
"ETS-LC-10","demonstrate","chứng minh, thể hiện","verb","/ˈdem.ən.streɪt/","Let me demonstrate how it works.","Để tôi trình bày cách nó hoạt động."
"ETS-LC-10","exhibit","trưng bày, triển lãm","verb/noun","/ɪɡˈzɪb.ɪt/","The gallery will exhibit modern art.","Phòng tranh sẽ trưng bày nghệ thuật hiện đại."
"ETS-LC-10","obtain","đạt được, giành được","verb","/əbˈteɪn/","You need a license to obtain this.","Bạn cần giấy phép để đạt được điều này."
"ETS-LC-10","produce","sản xuất, tạo ra","verb","/prəˈdʒuːs/","They produce electronic goods.","Họ sản xuất hàng điện tử."
"ETS-LC-10","positive","tích cực","adjective","/ˈpɒz.ə.tɪv/","She has a positive attitude.","Cô ấy có thái độ tích cực."
"ETS-LC-10","understandable","có thể hiểu được","adjective","/ˌʌn.dəˈstæn.də.bəl/","Her concern is understandable.","Sự lo lắng của cô ấy là có thể hiểu được."
"ETS-LC-10","liquid","chất lỏng","noun/adjective","/ˈlɪk.wɪd/","Water is a liquid.","Nước là một chất lỏng."
"ETS-LC-10","leak","rò rỉ","verb/noun","/liːk/","Water started to leak from the pipe.","Nước bắt đầu rò rỉ từ ống."
"ETS-LC-10","extend","mở rộng, kéo dài","verb","/ɪkˈstend/","We will extend the deadline.","Chúng tôi sẽ kéo dài hạn chót."
"ETS-LC-10","register","đăng ký","verb/noun","/ˈredʒ.ɪ.stər/","You must register online.","Bạn phải đăng ký trực tuyến."
"ETS-LC-10","affordable","giá cả phải chăng","adjective","/əˈfɔː.də.bəl/","This phone is affordable.","Điện thoại này có giá phải chăng."
"ETS-LC-10","promotional","thuộc quảng cáo, khuyến mãi","adjective","/prəˈməʊ.ʃən.əl/","They launched a promotional campaign.","Họ đã khởi động chiến dịch quảng cáo."
"ETS-LC-10","comfortable","thoải mái","adjective","/ˈkʌmf.tə.bəl/","This chair is very comfortable.","Chiếc ghế này rất thoải mái."
"ETS-LC-10","demand","nhu cầu, yêu cầu","noun/verb","/dɪˈmɑːnd/","There is high demand for housing.","Có nhu cầu cao về nhà ở."
"ETS-LC-10","loan","khoản vay","noun","/ləʊn/","He applied for a bank loan.","Anh ấy xin vay tiền ngân hàng."
"ETS-LC-10","operation","sự vận hành hoặc ca phẫu thuật","noun","/ˌɒp.ərˈeɪ.ʃən/","The factory is in full operation.","Nhà máy đang hoạt động hết công suất."
"ETS-LC-10","fund","quỹ; cấp vốn","noun/verb","/fʌnd/","The project was funded by the government.","Dự án được chính phủ tài trợ."
