"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Part7_Topics","kinh-phi-p7","project","dự án","noun","/ˈprɑː.dʒekt/","The team submitted a proposal for a new community project.","Nhóm đã nộp đề xuất cho một dự án cộng đồng mới."
"Part7_Topics","kinh-phi-p7","property","tài sản hoặc bất động sản sở hữu","noun","/ˈprɑː.pɚ.t̬i/","The company owns several properties in the downtown area.","Công ty sở hữu một số bất động sản ở khu trung tâm."
"Part7_Topics","kinh-phi-p7","reimburse","hoàn tiền đã chi","verb","/ˌriː.ɪmˈbɝːs/","The company will reimburse travel expenses after the trip.","Công ty sẽ hoàn lại chi phí đi lại sau chuyến công tác."
"Part7_Topics","bat-dong-san-p7","appraisal","định giá tài sản","noun","/əˈpreɪ.zəl/","The bank requires a property appraisal before approving the loan.","Ngân hàng yêu cầu định giá tài sản trước khi phê duyệt khoản vay."
"Part7_Topics","bat-dong-san-p7","floor plan","bản vẽ bố trí mặt bằng","noun","/ˈflɔːr ˌplæn/","The website includes a detailed floor plan of each apartment.","Trang web có bản vẽ chi tiết mặt bằng của từng căn hộ."
"Part7_Topics","bat-dong-san-p7","furnished","được trang bị nội thất sẵn có","adj","/ˈfɝː.nɪʃt/","The apartment is fully furnished and ready for move-in.","Căn hộ được trang bị đầy đủ nội thất và sẵn sàng để dọn vào."
"Part7_Topics","bat-dong-san-p7","landlord","chủ nhà cho thuê","noun","/ˈlænd.lɔːrd/","The landlord is responsible for property maintenance.","Chủ nhà chịu trách nhiệm bảo trì tài sản."
"Part7_Topics","bat-dong-san-p7","lease","hợp đồng thuê","noun","/liːs/","We signed a one-year lease for the apartment.","Chúng tôi đã ký hợp đồng thuê một năm cho căn hộ."
"Part7_Topics","bat-dong-san-p7","on the premises","trong khuôn viên","adverb","/ɑːn ðə ˈprem.ə.sɪz/","Smoking is not allowed on the premises.","Không được hút thuốc trong khuôn viên."
"Part7_Topics","bat-dong-san-p7","real estate agency","công ty bất động sản","noun","/ˈrɪəl əˌsteɪt ˈeɪ.dʒən.si/","We contacted a local real estate agency to help sell our house.","Chúng tôi đã liên hệ một công ty bất động sản địa phương để giúp bán nhà."
"Part7_Topics","bat-dong-san-p7","resident","cư dân","noun","/ˈrez.ə.dənt/","Residents are required to show ID when entering the building.","Cư dân phải xuất trình giấy tờ tùy thân khi vào tòa nhà."
"Part7_Topics","bat-dong-san-p7","short-term","ngắn hạn","adj","/ˌʃɔːrt ˈtɝːm/","They offer short-term leases for business travelers.","Họ cung cấp hợp đồng thuê ngắn hạn cho khách công tác."
"Part7_Topics","bat-dong-san-p7","site inspection","kiểm tra hiện trường","noun","/saɪt ɪnˈspek.ʃən/","A site inspection will be conducted before the purchase.","Một cuộc kiểm tra hiện trường sẽ được tiến hành trước khi mua."
"Part7_Topics","bat-dong-san-p7","story","tầng lầu của tòa nhà","noun","/ˈstɔːr.i/","The building is a three-story office complex.","Tòa nhà là một khu văn phòng ba tầng."
"Part7_Topics","bat-dong-san-p7","tenant","người thuê nhà","noun","/ˈten.ənt/","Tenants must follow all building rules and policies.","Người thuê phải tuân theo tất cả quy định của tòa nhà."
"Part7_Topics","bat-dong-san-p7","utility bills","hóa đơn tiện ích","noun","/juːˈtɪl.ə.t̬i bɪlz/","The rent does not include utility bills.","Tiền thuê không bao gồm hóa đơn tiện ích."
"Part7_Topics","bat-dong-san-p7","within walking distance","trong khoảng cách đi bộ","adverb","/wɪˈðɪn ˈwɑː.kɪŋ ˌdɪs.təns/","The apartment is within walking distance of shops and restaurants.","Căn hộ nằm trong khoảng cách đi bộ đến cửa hàng và nhà hàng."
"Part7_Topics","hang-hoa-dich-vu-p7","accommodate","cung cấp chỗ ở hoặc đáp ứng nhu cầu","verb","/əˈkɑː.mə.deɪt/","The new facility can accommodate up to 500 guests.","Cơ sở mới có thể phục vụ tới 500 khách."
"Part7_Topics","hang-hoa-dich-vu-p7","artisan","thợ thủ công","noun","/ˈɑːr.tə.zən/","The market features local artisans selling handmade goods.","Chợ có các thợ thủ công địa phương bán hàng thủ công."
"Part7_Topics","hang-hoa-dich-vu-p7","craft","nghề thủ công","noun","/kræft/","The shop sells traditional crafts made from natural materials.","Cửa hàng bán các mặt hàng thủ công truyền thống làm từ nguyên liệu tự nhiên."
"Part7_Topics","hang-hoa-dich-vu-p7","customized","tùy chỉnh theo yêu cầu","adj","/ˈkʌs.tə.maɪzd/","We offer customized packaging to match your brand.","Chúng tôi cung cấp bao bì tùy chỉnh theo thương hiệu của bạn."
"Part7_Topics","hang-hoa-dich-vu-p7","device","thiết bị","noun","/dɪˈvaɪs/","This device allows users to monitor energy consumption.","Thiết bị này cho phép người dùng theo dõi mức tiêu thụ năng lượng."
"Part7_Topics","hang-hoa-dich-vu-p7","durable","bền, sử dụng lâu dài không hư hỏng","adj","/ˈdʊr.ə.bəl/","These shoes are made of durable materials for outdoor use.","Đôi giày này được làm từ vật liệu bền cho mục đích sử dụng ngoài trời."
"Part7_Topics","hang-hoa-dich-vu-p7","energy efficient","tiết kiệm năng lượng","adj","/ˈen.ɚ.dʒi ɪˈfɪʃ.ənt/","We sell energy efficient appliances that help reduce electricity bills.","Chúng tôi bán các thiết bị tiết kiệm năng lượng giúp giảm hóa đơn điện."
"Part7_Topics","hang-hoa-dich-vu-p7","exclusively","chỉ dành riêng cho","adverb","/ɪkˈskluː.sɪv.li/","This product is available exclusively online.","Sản phẩm này chỉ bán trực tuyến."
"Part7_Topics","hang-hoa-dich-vu-p7","feature","đặc điểm nổi bật hoặc tính năng chính","noun","/ˈfiː.tʃɚ/","One popular feature of the phone is its long battery life.","Một tính năng nổi bật của điện thoại là pin lâu."
"Part7_Topics","hang-hoa-dich-vu-p7","intricate","phức tạp và tinh xảo","adj","/ˈɪn.trə.kət/","The artisan creates intricate designs using traditional methods.","Người thợ thủ công tạo ra các thiết kế tinh xảo bằng phương pháp truyền thống."
"Part7_Topics","hang-hoa-dich-vu-p7","replica","bản sao chính xác","noun","/ˈrep.lɪ.kə/","The store sells replicas of historical artifacts.","Cửa hàng bán bản sao của các hiện vật lịch sử."
"Part7_Topics","hang-hoa-dich-vu-p7","specialize in","chuyên về","verb","/ˈspeʃ.əl.aɪz ɪn/","They specialize in handmade leather products.","Họ chuyên sản xuất các sản phẩm da thủ công."
"Part7_Topics","hang-hoa-dich-vu-p7","testimonial","lời chứng thực của khách hàng về sản phẩm hoặc dịch vụ","noun","/ˌtes.təˈmoʊ.ni.əl/","The website features customer testimonials praising the product.","Trang web có lời chứng thực của khách hàng khen ngợi sản phẩm."
"Part7_Topics","hang-hoa-dich-vu-p7","trial","giai đoạn dùng thử","noun","/ˈtraɪ.əl/","The software includes a 14-day free trial.","Phần mềm bao gồm 14 ngày dùng thử miễn phí."
"Part7_Topics","hang-hoa-dich-vu-p7","versatile","đa năng, sử dụng được nhiều cách khác nhau","adj","/ˈvɝː.sə.t̬əl/","This versatile tool can be used for both cooking and baking.","Dụng cụ đa năng này có thể dùng cho cả nấu và nướng."
"Part7_Topics","tham-quan-p7","admission","sự vào cửa, cho phép tham gia","noun","/ədˈmɪʃ.ən/","Admission to the museum is free on Sundays.","Vào cửa bảo tàng miễn phí vào Chủ nhật."
"Part7_Topics","tham-quan-p7","arrange","sắp xếp, tổ chức","verb","/əˈreɪndʒ/","The travel agent will arrange transportation and accommodation.","Đại lý du lịch sẽ sắp xếp phương tiện di chuyển và chỗ ở."
"Part7_Topics","tham-quan-p7","baggage allowance","hạn mức hành lý","noun","/ˈbæɡ.ɪdʒ əˌlaʊ.əns/","Your ticket includes a 20kg baggage allowance.","Vé của bạn bao gồm 20kg hành lý."
"Part7_Topics","tham-quan-p7","carry-on","hành lý xách tay","noun","/ˈker.i.ɑːn/","Each passenger is allowed one carry-on and one personal item.","Mỗi hành khách được mang một hành lý xách tay và một vật dụng cá nhân."
"Part7_Topics","tham-quan-p7","destination","điểm đến","noun","/ˌdes.təˈneɪ.ʃən/","Thailand is a popular travel destination in Southeast Asia.","Thái Lan là điểm đến du lịch phổ biến ở Đông Nam Á."
"Part7_Topics","tham-quan-p7","frequent flyer","hành khách thường xuyên","noun","/ˌfriː.kwənt ˈflaɪ.ɚ/","Frequent flyers can earn miles for every trip.","Hành khách thường xuyên có thể tích lũy dặm bay cho mỗi chuyến đi."
"Part7_Topics","tham-quan-p7","guided tour","chuyến tham quan có hướng dẫn viên","noun","/ˈɡaɪ.dɪd tʊr/","The museum offers a guided tour in English every afternoon.","Bảo tàng có chuyến tham quan có hướng dẫn viên bằng tiếng Anh mỗi buổi chiều."
"Part7_Topics","tham-quan-p7","in advance","trước, sớm hơn thời gian đã định","adverb","/ɪn ədˈvæns/","Please book your tickets in advance to secure a seat.","Vui lòng đặt vé trước để đảm bảo có chỗ."
"Part7_Topics","tham-quan-p7","itinerary","lịch trình chuyến đi","noun","/aɪˈtɪn.ə.rer.i/","The travel agency sent us the final itinerary by email.","Công ty du lịch đã gửi lịch trình cuối cùng cho chúng tôi qua email."
"Part7_Topics","tham-quan-p7","tourist attractions","điểm thu hút khách du lịch","noun","/ˈtʊr.ɪst əˌtræk.ʃənz/","The city is famous for its historical tourist attractions.","Thành phố nổi tiếng với các điểm du lịch lịch sử."
"Part7_Topics","tham-quan-p7","transportation","phương tiện di chuyển","noun","/ˌtræn.spɚˈteɪ.ʃən/","The hotel provides free transportation to the airport.","Khách sạn cung cấp phương tiện đưa đón miễn phí đến sân bay."
"Part7_Topics","tham-quan-p7","admission","phí vào cửa hoặc sự cho phép tham gia","noun","/ədˈmɪʃ.ən/","Admission to the national park costs $10 per person.","Phí vào cửa công viên quốc gia là 10 đô mỗi người."
"Part7_Topics","tham-quan-p7","amusement","sự giải trí, hoạt động vui chơi","noun","/əˈmjuːz.mənt/","The resort features various forms of amusement for guests.","Khu nghỉ dưỡng có nhiều loại hình giải trí cho khách."
"Part7_Topics","tham-quan-p7","park attendance","số lượng người đến công viên","noun","/pɑːrk əˈten.dəns/","Park attendance increased significantly during the summer holidays.","Lượng người đến công viên tăng đáng kể vào kỳ nghỉ hè."
"Part7_Topics","tham-quan-p7","concert","buổi hòa nhạc","noun","/ˈkɑːn.sɚt/","They bought tickets to the outdoor summer concert.","Họ đã mua vé xem buổi hòa nhạc ngoài trời mùa hè."
"Part7_Topics","tham-quan-p7","display","sự trưng bày","noun","/dɪˈspleɪ/","The gallery features a display of modern art.","Phòng trưng bày có một khu trưng bày nghệ thuật hiện đại."
"Part7_Topics","tham-quan-p7","exhibition","cuộc triển lãm","noun","/ˌek.səˈbɪʃ.ən/","The art exhibition will run through the end of the month.","Triển lãm nghệ thuật sẽ kéo dài đến cuối tháng."
"Part7_Topics","tham-quan-p7","festival","lễ hội","noun","/ˈfes.tə.vəl/","The city hosts an international film festival every year.","Thành phố tổ chức lễ hội phim quốc tế hằng năm."
"Part7_Topics","tham-quan-p7","film","bộ phim","noun","/fɪlm/","They watched a documentary film about the national park.","Họ đã xem một bộ phim tài liệu về công viên quốc gia."
"Part7_Topics","tham-quan-p7","guided tour","chuyến tham quan có hướng dẫn viên","noun","/ˈɡaɪ.dɪd tʊr/","We took a guided tour of the historic district.","Chúng tôi đã tham gia chuyến tham quan có hướng dẫn ở khu phố cổ."
"Part7_Topics","tham-quan-p7","membership","tư cách thành viên","noun","/ˈmem.bɚ.ʃɪp/","Museum membership includes unlimited free visits.","Thẻ thành viên bảo tàng bao gồm lượt tham quan miễn phí không giới hạn."
"Part7_Topics","tham-quan-p7","museum","bảo tàng","noun","/mjuˈziː.əm/","The museum houses rare artifacts from ancient civilizations.","Bảo tàng lưu giữ các hiện vật quý hiếm từ các nền văn minh cổ đại."
"Part7_Topics","tham-quan-p7","performance","buổi biểu diễn nghệ thuật","noun","/pɚˈfɔːr.məns/","The performance included traditional music and dance.","Buổi biểu diễn có nhạc và múa truyền thống."
"Part7_Topics","tham-quan-p7","remains","tàn tích, di tích cổ còn lại","noun","/rɪˈmeɪnz/","Visitors can explore the ancient remains of the temple complex.","Du khách có thể khám phá tàn tích cổ của quần thể đền."
"Part7_Topics","tham-quan-p7","souvenir","đồ lưu niệm","noun","/ˌsuː.vəˈnɪr/","She bought a handmade souvenir from the local market.","Cô ấy đã mua một món đồ lưu niệm thủ công từ chợ địa phương."
"Part7_Topics","cong-viec-p7","applicant","người nộp đơn","noun","/ˈæp.lə.kənt/","Each applicant must submit a resume and cover letter.","Mỗi ứng viên phải nộp sơ yếu lý lịch và thư xin việc."
"Part7_Topics","cong-viec-p7","assessment","sự đánh giá","noun","/əˈses.mənt/","The hiring process includes a written assessment.","Quy trình tuyển dụng bao gồm bài kiểm tra viết."
"Part7_Topics","cong-viec-p7","benefits (package)","gói phúc lợi","noun","/ˈben.ə.fɪts ˈpæk.ɪdʒ/","The job comes with a competitive salary and full benefits package.","Công việc đi kèm mức lương cạnh tranh và gói phúc lợi đầy đủ."
