"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Listening_Topics","Nhan-su-LC-1","headquarters","trụ sở chính","noun","/ˈhedˌkwɔːr.t̬ɚz/","The company's headquarters are located in New York City.","Trụ sở chính của công ty đặt tại thành phố New York."
"Listening_Topics","Nhan-su-LC-1","department","phòng ban","noun","/dɪˈpɑːrt.mənt/","She was recently promoted to head of the sales department.","Cô ấy mới được thăng chức làm trưởng phòng kinh doanh."
"Listening_Topics","Nhan-su-LC-1","division","bộ phận trong công ty","noun","/dɪˈvɪʒ.ən/","Our company has a separate division for international sales.","Công ty chúng tôi có một bộ phận riêng cho mảng kinh doanh quốc tế."
"Listening_Topics","Nhan-su-LC-1","office","văn phòng","noun","/ˈɑː.fɪs/","The regional office will oversee the new project.","Văn phòng khu vực sẽ giám sát dự án mới."
"Listening_Topics","Nhan-su-LC-1","executive","người điều hành cấp cao","noun","/ɪɡˈzek.jə.t̬ɪv/","The executive approved the final budget proposal.","Giám đốc điều hành đã phê duyệt đề xuất ngân sách cuối cùng."
"Listening_Topics","Nhan-su-LC-1","oversee","giám sát","verb","/ˌoʊ.vɚˈsiː/","The HR manager will oversee the recruitment process.","Quản lý nhân sự sẽ giám sát quy trình tuyển dụng."
"Listening_Topics","Nhan-su-LC-1","work on","làm việc để cải thiện hoặc hoàn thành điều gì đó","verb","/wɝːk ɑːn/","The design team is working on a new product prototype.","Nhóm thiết kế đang làm việc trên nguyên mẫu sản phẩm mới."
"Listening_Topics","Nhan-su-LC-1","help","giúp đỡ","verb","/help/","He helped his manager with the quarterly budget review.","Anh ấy đã giúp quản lý của mình xem xét ngân sách hàng quý."
"Listening_Topics","Nhan-su-LC-1","come up with","nghĩ ra, đề xuất ý tưởng hoặc kế hoạch","verb","/kʌm ʌp wɪð/","She came up with a new idea to improve productivity.","Cô ấy đã nghĩ ra một ý tưởng mới để nâng cao năng suất."
"Listening_Topics","Nhan-su-LC-1","put together","chuẩn bị, sắp xếp hoặc tổ chức cái gì đó","verb","/ˌpʊt təˈɡeð.ɚ/","The team put together a detailed proposal for the client.","Nhóm đã chuẩn bị một đề xuất chi tiết cho khách hàng."
"Listening_Topics","Nhan-su-LC-1","take care of","lo liệu, chăm sóc, chịu trách nhiệm về việc gì đó","verb","/teɪk ker əv/","The receptionist will take care of your travel arrangements.","Lễ tân sẽ lo liệu việc sắp xếp chuyến đi cho bạn."
"Listening_Topics","Nhan-su-LC-1","deal with","xử lý, giải quyết vấn đề hoặc tình huống","verb","/diːl wɪð/","Our HR team deals with all employee complaints.","Đội ngũ nhân sự của chúng tôi xử lý mọi khiếu nại của nhân viên."
"Listening_Topics","Nhan-su-LC-1","handle","giải quyết, xử lý tình huống hoặc công việc","verb","/ˈhæn.dəl/","The assistant will handle all incoming calls this afternoon.","Trợ lý sẽ xử lý tất cả cuộc gọi đến vào chiều nay."
"Listening_Topics","Nhan-su-LC-1","check with somebody","hỏi ý kiến ai đó","verb","/tʃek wɪð ˈsʌm.bə.di/","Please check with your supervisor before making any changes.","Vui lòng kiểm tra lại với người giám sát trước khi thực hiện thay đổi."
"Listening_Topics","Nhan-su-LC-1","in charge of","chịu trách nhiệm về","preposition","/ɪn tʃɑːrdʒ ʌv/","She is in charge of scheduling interviews this week.","Cô ấy phụ trách sắp xếp các buổi phỏng vấn trong tuần này."
"Listening_Topics","Nhan-su-LC-1","responsible for","chịu trách nhiệm về","verb","/bi rɪˈspɑːn.sə.bəl fɔːr/","The manager is responsible for approving all leave requests.","Quản lý chịu trách nhiệm phê duyệt tất cả các yêu cầu nghỉ phép."
"Listening_Topics","Nhan-su-LC-1","retire","nghỉ hưu","verb","/rɪˈtaɪr/","Mr. Lee will retire after 30 years with the company.","Ông Lee sẽ nghỉ hưu sau 30 năm làm việc tại công ty."
"Listening_Topics","Nhan-su-LC-1","retirement","nghỉ hưu","noun","/rɪˈtaɪr.mənt/","He announced his retirement during the staff meeting.","Anh ấy thông báo việc nghỉ hưu trong cuộc họp nhân viên."
"Listening_Topics","Nhan-su-LC-1","resign","từ chức","verb","/rɪˈzaɪn/","She decided to resign from her position due to personal reasons.","Cô ấy quyết định từ chức vì lý do cá nhân."
"Listening_Topics","Nhan-su-LC-1","resignation","đơn từ chức","noun","/ˌrez.ɪɡˈneɪ.ʃən/","Her resignation was accepted by the board yesterday.","Đơn từ chức của cô ấy đã được hội đồng chấp thuận vào hôm qua."
"Listening_Topics","Nhan-su-LC-1","transfer","chuyển nhượng, điều chuyển","verb","/ˈtræns.fɝː/","She was transferred to the Singapore branch last quarter.","Cô ấy đã được điều chuyển đến chi nhánh Singapore vào quý trước."
"Listening_Topics","Nhan-su-LC-1","replace","thay thế","verb","/rɪˈpleɪs/","We need to replace the team leader who just resigned.","Chúng tôi cần thay thế trưởng nhóm vừa từ chức."
"Listening_Topics","Nhan-su-LC-1","hard work","sự chăm chỉ","noun","/hɑːrd wɝːk/","Her hard work earned her a promotion last month.","Sự chăm chỉ của cô ấy đã giúp cô được thăng chức tháng trước."
"Listening_Topics","Nhan-su-LC-1","dedication","sự tận tâm, cống hiến hết mình","noun","/ˌded.əˈkeɪ.ʃən/","Her dedication to the team is truly admirable.","Sự tận tâm của cô ấy với nhóm thật sự đáng ngưỡng mộ."
"Listening_Topics","Nhan-su-LC-1","appreciate","đánh giá cao, cảm kích","verb","/əˈpriː.ʃi.eɪt/","We truly appreciate your contributions to the project.","Chúng tôi thật sự đánh giá cao những đóng góp của bạn cho dự án."
"Listening_Topics","Nhan-su-LC-1","leave the company","rời công ty, nghỉ việc","verb","/liːv ðə ˈkʌm.pə.ni/","She decided to leave the company to pursue other opportunities.","Cô ấy quyết định rời công ty để theo đuổi những cơ hội khác."
"Listening_Topics","Nhan-su-LC-1","move to","chuyển đến","verb","/muːv tuː/","She will move to the New York office next month.","Cô ấy sẽ chuyển đến văn phòng New York vào tháng tới."
"Listening_Topics","Nhan-su-LC-1","transfer to","điều chuyển đến nơi khác","verb","/ˈtræns.fɚ tuː/","She was transferred to the HR department last quarter.","Cô ấy đã được điều chuyển đến phòng nhân sự vào quý trước."
"Listening_Topics","Nhan-su-LC-1","hold the party","tổ chức tiệc","verb","/hoʊld ðə ˈpɑːr.ti/","The company will hold the party to celebrate the retirement.","Công ty sẽ tổ chức tiệc để chúc mừng lễ nghỉ hưu."
"Listening_Topics","Nhan-su-LC-1","go into retirement","bắt đầu nghỉ hưu","verb","/ɡoʊ ˈɪn.tuː rɪˈtaɪər.mənt/","He will go into retirement at the end of this year.","Ông ấy sẽ nghỉ hưu vào cuối năm nay."
"Listening_Topics","Nhan-su-LC-1","request a transfer to","yêu cầu chuyển sang vị trí khác","verb","/rɪˈkwest ə ˈtræns.fɚ tuː/","She requested a transfer to the London branch.","Cô ấy đã yêu cầu chuyển đến chi nhánh London."
"Listening_Topics","Nha-hang-LC","eat out","ăn ngoài","verb","/iːt aʊt/","We usually eat out on weekends to try new restaurants.","Chúng tôi thường ăn ngoài vào cuối tuần để thử các nhà hàng mới."
"Listening_Topics","Nha-hang-LC","dessert","món tráng miệng","noun","/dɪˈzɝːt/","The waiter brought our dessert right after clearing the plates.","Phục vụ mang món tráng miệng sau khi dọn đĩa."
"Listening_Topics","Nha-hang-LC","cuisine","ẩm thực","noun","/kwɪˈziːn/","The hotel restaurant specializes in French cuisine.","Nhà hàng khách sạn chuyên phục vụ ẩm thực Pháp."
"Listening_Topics","Nha-hang-LC","bill","hóa đơn thanh toán","noun","/bɪl/","Could we get the bill, please?","Chúng tôi có thể nhận hóa đơn được không?"
"Listening_Topics","Nha-hang-LC","appetizer","món khai vị","noun","/ˈæp.ə.taɪ.zɚ/","We ordered a salad as an appetizer.","Chúng tôi gọi một món salad làm món khai vị."
"Listening_Topics","Nha-hang-LC","waiter","nhân viên phục vụ bàn nam","noun","/ˈweɪ.t̬ɚ/","The waiter recommended the chef’s special for today.","Phục vụ bàn gợi ý món đặc biệt trong ngày của bếp trưởng."
"Listening_Topics","Nha-hang-LC","vegetarian","người ăn chay","noun","/ˌvedʒ.əˈter.i.ən/","The restaurant offers several vegetarian options.","Nhà hàng cung cấp nhiều lựa chọn món chay."
"Listening_Topics","Nha-hang-LC","menu","thực đơn món ăn và đồ uống","noun","/ˈmen.juː/","Can we see the menu, please?","Cho chúng tôi xem thực đơn được không?"
"Listening_Topics","Nha-hang-LC","meal","bữa ăn","noun","/mɪəl/","The meal was served within 15 minutes.","Bữa ăn được phục vụ trong vòng 15 phút."
"Listening_Topics","Nha-hang-LC","dish","món ăn","noun","/dɪʃ/","The chef’s special dish is grilled salmon with vegetables.","Món đặc biệt của đầu bếp là cá hồi nướng với rau củ."
"Listening_Topics","Nha-hang-LC","serve","phục vụ","verb","/sɝːv/","The restaurant serves breakfast from 7 a.m. to 10 a.m.","Nhà hàng phục vụ bữa sáng từ 7 giờ đến 10 giờ sáng."
"Listening_Topics","Nha-hang-LC","prefer","thích hơn, ưu tiên hơn","verb","/prɪˈfɝː/","I prefer seafood over red meat.","Tôi thích hải sản hơn thịt đỏ."
"Listening_Topics","Nha-hang-LC","dining room","phòng ăn","noun","/ˈdaɪ.nɪŋ ˌruːm/","The dining room was full of guests during dinner service.","Phòng ăn chật kín khách trong giờ phục vụ bữa tối."
"Listening_Topics","Nha-hang-LC","ingredient","nguyên liệu nấu ăn","noun","/ɪnˈɡriː.di.ənt/","Fresh ingredients are essential for a delicious dish.","Nguyên liệu tươi là yếu tố cần thiết cho một món ăn ngon."
"Listening_Topics","Nha-hang-LC","vegetarian meal","bữa ăn chay","noun","/ˌvedʒ.əˈter.i.ən miːl/","He ordered a vegetarian meal with tofu and vegetables.","Anh ấy gọi một bữa chay gồm đậu phụ và rau củ."
"Listening_Topics","Nha-hang-LC","patio area","khu vực sân hiên ngoài trời","noun","/ˈpæt.i.oʊ ˈer.i.ə/","We requested a table in the patio area to enjoy the weather.","Chúng tôi yêu cầu một bàn ở khu vực sân hiên để tận hưởng thời tiết."
"Listening_Topics","Nha-hang-LC","take an order","ghi nhận đơn hàng","verb","/teɪk ən ˈɔːr.dɚ/","The waiter came over to take our order quickly.","Phục vụ đến ghi món của chúng tôi rất nhanh."
"Listening_Topics","Nha-hang-LC","serve the food","phục vụ đồ ăn","verb","/sɝːv ðə fuːd/","They served the food hot and fresh.","Họ phục vụ đồ ăn nóng và tươi ngon."
"Listening_Topics","Nha-hang-LC","book a table","đặt bàn tại nhà hàng","verb","/bʊk ə ˈteɪ.bəl/","I’d like to book a table for two at 7 p.m.","Tôi muốn đặt bàn cho hai người lúc 7 giờ tối."
"Listening_Topics","Nha-hang-LC","reserve a table","giữ chỗ bàn","verb","/rɪˈzɝːv ə ˈteɪ.bəl/","She reserved a table by the window for dinner.","Cô ấy đã giữ chỗ bàn gần cửa sổ cho bữa tối."
"Listening_Topics","Nha-hang-LC","make a reservation","đặt chỗ trước","verb","/meɪk ə ˌrez.ɚˈveɪ.ʃən/","You can make a reservation by calling the restaurant directly.","Bạn có thể đặt chỗ bằng cách gọi trực tiếp cho nhà hàng."
"Listening_Topics","Nha-hang-LC","place an order","đặt món","verb","/pleɪs ən ˈɔːr.dɚ/","The server came to our table to place the order.","Nhân viên phục vụ đến bàn chúng tôi để ghi món."
"Listening_Topics","Tai-cua-hang-LC","clerk","nhân viên cửa hàng","noun","/klɝːk/","The clerk helped the customer find the right size.","Nhân viên đã giúp khách hàng tìm đúng kích cỡ."
"Listening_Topics","Tai-cua-hang-LC","vendor","người bán hàng","noun","/ˈven.dɚ/","I bought fresh fruit from a vendor at the market.","Tôi đã mua trái cây tươi từ một người bán tại chợ."
"Listening_Topics","Tai-cua-hang-LC","customer","khách hàng","noun","/ˈkʌs.tə.mɚ/","The customer asked the clerk about the return policy.","Khách hàng hỏi nhân viên về chính sách đổi trả."
"Listening_Topics","Tai-cua-hang-LC","shopper","người mua sắm","noun","/ˈʃɑː.pɚ/","Shoppers crowded the store during the weekend sale.","Người mua sắm chen chúc tại cửa hàng trong đợt giảm giá cuối tuần."
"Listening_Topics","Tai-cua-hang-LC","item","mặt hàng","noun","/ˈaɪ.t̬əm/","This item is currently out of stock.","Mặt hàng này hiện đang hết hàng."
"Listening_Topics","Tai-cua-hang-LC","merchandise","hàng hóa","noun","/ˈmɝː.tʃən.daɪs/","All merchandise must be scanned at checkout.","Tất cả hàng hóa phải được quét mã tại quầy thanh toán."
"Listening_Topics","Tai-cua-hang-LC","special offer","ưu đãi đặc biệt","noun","/ˈspeʃ.əl ˈɑː.fɚ/","The store is running a special offer on all electronics.","Cửa hàng đang có ưu đãi đặc biệt cho tất cả thiết bị điện tử."
"Listening_Topics","Tai-cua-hang-LC","expensive","đắt tiền","adj","/ɪkˈspen.sɪv/","That coat is too expensive for my budget.","Chiếc áo khoác đó quá đắt so với ngân sách của tôi."
"Listening_Topics","Tai-cua-hang-LC","reasonable","hợp lý","adj","/ˈriː.zən.ə.bəl/","The prices in this store are very reasonable.","Giá cả ở cửa hàng này rất hợp lý."
"Listening_Topics","Tai-cua-hang-LC","display case","tủ kính trưng bày","noun","/dɪˈspleɪ keɪs/","The jewelry is kept in a locked display case.","Trang sức được giữ trong tủ kính trưng bày có khóa."
"Listening_Topics","Tai-cua-hang-LC","rearrange","sắp xếp lại","verb","/ˌriː.əˈreɪndʒ/","The staff is rearranging the shelves for the new season.","Nhân viên đang sắp xếp lại các kệ hàng cho mùa mới."
"Listening_Topics","Tai-cua-hang-LC","purchase","mua hàng","verb","/ˈpɝː.tʃəs/","Customers can purchase items online or in-store.","Khách hàng có thể mua hàng trực tuyến hoặc tại cửa hàng."
"Listening_Topics","Tai-cua-hang-LC","backroom","kho phía sau","noun","/ˈbæk.ruːm/","The extra stock is stored in the backroom.","Hàng tồn kho được cất giữ trong kho phía sau."
